"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.096931717E1,2.412982178E-1,1.243913269E-1,1.061053528E1,1.061400758E1
1.097937817E1,2.311193848E-1,1.204994202E-1,1.064825684E1,1.065144638E1
1.098943917E1,2.456391907E-1,1.083746338E-1,1.079674805E1,1.080008574E1
1.099950017E1,2.142045593E-1,1.127156067E-1,1.047940796E1,1.048220299E1
1.100956017E1,2.326162720E-1,1.196012878E-1,1.088057373E1,1.088371717E1
1.101962117E1,2.016307068E-1,1.076261902E-1,1.051877609E1,1.052125890E1
1.102968217E1,1.956431580E-1,1.002914429E-1,1.070244415E1,1.070470203E1
1.103974317E1,2.182461548E-1,1.097218323E-1,1.080513062E1,1.080789146E1
1.104980417E1,1.914518738E-1,1.194515991E-1,1.049826874E1,1.050069374E1
1.105986517E1,2.347119141E-1,1.255888367E-1,1.081276474E1,1.081604103E1
1.106992617E1,2.329156494E-1,1.167572021E-1,1.048045578E1,1.048369378E1
1.107998717E1,2.365081787E-1,1.381626892E-1,1.084120560E1,1.084466522E1
1.109004717E1,2.198927307E-1,1.305285645E-1,1.048749115E1,1.049060823E1
1.110010817E1,2.119592285E-1,1.152603149E-1,1.058254349E1,1.058529349E1
1.111016917E1,2.362088013E-1,9.595046997E-2,1.079390396E1,1.079691455E1
1.112023017E1,2.218386841E-1,9.056167603E-2,1.058059753E1,1.058331035E1
1.113029117E1,2.478845215E-1,1.013392639E-1,1.071950867E1,1.072285328E1
1.114035217E1,2.032772827E-1,8.607101440E-2,1.048554520E1,1.048786861E1
1.115041317E1,2.294728088E-1,9.804611206E-2,1.086291046E1,1.086577630E1
1.116047417E1,2.183958435E-1,8.502319336E-2,1.048315018E1,1.048576956E1
1.117053417E1,2.432441711E-1,1.209484863E-1,1.066547104E1,1.066893007E1
1.118059517E1,2.273771667E-1,1.022373962E-1,1.070094727E1,1.070385095E1
1.119065617E1,2.460882568E-1,1.200503540E-1,1.065888474E1,1.066240101E1
1.120071717E1,2.510279846E-1,9.699829102E-2,1.055544983E1,1.055887990E1
1.121077817E1,2.251318359E-1,9.415420532E-2,1.071965836E1,1.072243557E1
1.122083917E1,2.427951050E-1,1.118174744E-1,1.065289719E1,1.065625033E1
1.123090017E1,2.227368164E-1,8.996292114E-2,1.057071808E1,1.057344720E1
1.124096017E1,2.513273621E-1,8.741821289E-2,1.060963715E1,1.061297356E1
1.125102117E1,2.417472839E-1,1.112187195E-1,1.068088898E1,1.068420333E1
1.126108217E1,2.465373230E-1,1.172062683E-1,1.063852707E1,1.064202876E1
1.127114317E1,2.324665833E-1,1.007405090E-1,1.060125458E1,1.060428159E1
1.128120417E1,2.270777893E-1,1.175056458E-1,1.063268921E1,1.063576286E1
1.129126517E1,2.088157654E-1,1.234931946E-1,1.066577042E1,1.066852910E1
1.130132617E1,2.128573608E-1,1.181044006E-1,1.062116318E1,1.062395238E1
1.131138717E1,1.939965820E-1,1.154100037E-1,1.057805283E1,1.058046104E1
1.132144717E1,2.273771667E-1,1.034349060E-1,1.064690964E1,1.064983962E1
1.133150817E1,2.239343262E-1,1.263372803E-1,1.066397415E1,1.066707328E1
1.134156917E1,2.405497742E-1,1.420545959E-1,1.061173279E1,1.061540939E1
1.135163017E1,2.212399292E-1,1.371148682E-1,1.060095520E1,1.060415007E1
1.136169117E1,2.338137817E-1,1.199006653E-1,1.068403244E1,1.068726318E1
1.137175217E1,2.430944824E-1,1.413061523E-1,1.058628571E1,1.059001923E1
1.138181317E1,2.335144043E-1,1.222956848E-1,1.060200302E1,1.060527950E1
1.139187417E1,2.489323425E-1,1.157093811E-1,1.057565781E1,1.057921992E1
1.140193417E1,2.439926147E-1,9.490264893E-2,1.068792435E1,1.069113024E1
1.141199517E1,2.465373230E-1,1.061293030E-1,1.058912979E1,1.059253104E1
1.142205617E1,2.362088013E-1,1.116677856E-1,1.065349594E1,1.065669930E1
1.143211717E1,2.085163879E-1,1.258882141E-1,1.062161224E1,1.062440462E1
1.144217817E1,2.091151428E-1,1.040336609E-1,1.060065582E1,1.060322857E1
1.145223917E1,2.062710571E-1,9.265731812E-2,1.069106781E1,1.069345894E1
1.146230017E1,2.160008240E-1,1.055305481E-1,1.052236862E1,1.052511446E1
1.147236017E1,2.312690735E-1,1.089733887E-1,1.069076843E1,1.069382487E1
1.148242117E1,2.213896179E-1,1.128652954E-1,1.065050217E1,1.065340079E1
1.149248217E1,2.418969727E-1,1.131646729E-1,1.064885559E1,1.065220380E1
1.150254317E1,2.402503967E-1,1.110690308E-1,1.061158310E1,1.061488353E1
1.151260417E1,2.395019531E-1,1.297801208E-1,1.065499283E1,1.065847439E1
1.152266517E1,2.261796570E-1,1.284329224E-1,1.063403641E1,1.063721686E1
1.153272617E1,2.168989563E-1,1.061293030E-1,1.057146652E1,1.057422399E1
1.154278617E1,2.294728088E-1,1.206491089E-1,1.064496368E1,1.064812029E1
1.155284717E1,2.121089172E-1,1.104702759E-1,1.074256073E1,1.074522242E1
1.156290817E1,2.254312134E-1,9.565109253E-2,1.064391586E1,1.064673252E1
1.157296917E1,2.183958435E-1,1.106199646E-1,1.050665131E1,1.050950309E1
1.158303017E1,2.180964661E-1,1.233435059E-1,1.067729645E1,1.068023591E1
1.159309117E1,2.170486450E-1,1.296304321E-1,1.067939209E1,1.068238408E1
1.160315217E1,2.168989563E-1,1.341210938E-1,1.051982391E1,1.052291446E1
1.161321217E1,2.368075562E-1,1.062789917E-1,1.057745407E1,1.058063834E1
1.162327317E1,2.309696960E-1,1.246907043E-1,1.073777069E1,1.074097827E1
1.163333417E1,2.248324585E-1,1.088237000E-1,1.060095520E1,1.060389756E1
1.164339517E1,1.977388000E-1,1.053808594E-1,1.044812302E1,1.045052536E1
1.165345617E1,1.989363098E-1,8.487350464E-2,1.069600754E1,1.069819407E1
1.166351717E1,1.993853760E-1,1.059796143E-1,1.067385361E1,1.067624171E1
1.167357817E1,2.152523804E-1,9.624984741E-2,1.047656387E1,1.047921697E1
1.168363917E1,2.342628479E-1,7.993377686E-2,1.059870987E1,1.060159985E1
1.169369917E1,2.612068176E-1,9.999206543E-2,1.070648575E1,1.071013840E1
1.170376017E1,2.604583740E-1,9.595046997E-2,1.056922119E1,1.057286535E1
1.171382117E1,2.555186462E-1,1.092727661E-1,1.052910461E1,1.053277144E1
1.172388217E1,2.662962341E-1,9.894424438E-2,1.070109695E1,1.070486710E1
1.173394317E1,2.507286072E-1,9.475296021E-2,1.066786606E1,1.067123279E1
1.174400417E1,2.402503967E-1,1.348695374E-1,1.047581543E1,1.047943791E1
1.175406517E1,2.182461548E-1,8.771759033E-2,1.056952057E1,1.057213748E1
1.176412517E1,2.198927307E-1,9.954299927E-2,1.063268921E1,1.063542860E1
1.177418929E1,2.258802795E-1,8.427474976E-2,1.052641022E1,1.052917073E1
1.178425029E1,2.143542480E-1,1.020877075E-1,1.059257263E1,1.059523311E1
1.179431129E1,2.243833923E-1,9.999206543E-2,1.049213150E1,1.049500690E1
1.180437229E1,2.035766602E-1,1.236428833E-1,1.042971130E1,1.043243063E1
1.181443329E1,2.291734314E-1,1.291813660E-1,1.040127045E1,1.040459683E1
1.182449429E1,2.269281006E-1,1.073268127E-1,1.041998154E1,1.042300488E1
1.183455429E1,2.463876343E-1,1.158590698E-1,1.033316208E1,1.033674846E1
1.184461529E1,2.281256104E-1,1.055305481E-1,1.044258453E1,1.044560911E1
1.185467629E1,2.076182556E-1,1.070274353E-1,1.027298721E1,1.027564239E1
1.186473729E1,1.981878662E-1,1.160087585E-1,1.015772690E1,1.016032245E1
1.187479829E1,2.013313293E-1,8.352630615E-2,1.028541138E1,1.028772075E1
1.188485929E1,2.104623413E-1,9.969268799E-2,1.028241760E1,1.028505444E1
1.189492029E1,1.978884888E-1,9.056167603E-2,1.013557297E1,1.013790909E1
1.190498029E1,2.191442871E-1,1.279838562E-1,1.025412643E1,1.025726635E1
1.191504129E1,2.203417969E-1,1.448986816E-1,1.021161484E1,1.021501952E1
1.192510229E1,2.269281006E-1,1.204994202E-1,9.959389343E0,9.962703075E0
1.193516329E1,2.254312134E-1,1.404080200E-1,1.017045044E1,1.017391743E1
1.194522429E1,2.237846375E-1,1.121168518E-1,1.020787262E1,1.021094086E1
1.195528529E1,2.043251038E-1,1.213975525E-1,1.007330246E1,1.007610582E1
1.196534629E1,2.236349487E-1,1.037342834E-1,1.002180954E1,1.002484114E1
1.197540629E1,2.085163879E-1,1.040336609E-1,1.004216721E1,1.004487055E1
1.198546729E1,2.267784119E-1,1.025367737E-1,1.002659958E1,1.002968800E1
1.199552829E1,2.198927307E-1,1.402583313E-1,1.001896545E1,1.002235970E1
1.200558929E1,2.237846375E-1,7.454498291E-2,1.007869125E1,1.008145098E1
1.201565029E1,2.189945984E-1,1.237925720E-1,1.000309845E1,1.000626113E1
1.202571129E1,1.910028076E-1,1.261875916E-1,9.935289459E0,9.937926445E0
1.203577229E1,2.110610962E-1,1.068777466E-1,9.984986115E0,9.987788411E0
1.204583229E1,1.823208618E-1,9.116043091E-2,9.996362457E0,9.998440553E0
1.205589329E1,1.966909790E-1,7.244934082E-2,9.975406036E0,9.977608022E0
1.206595429E1,1.959425354E-1,8.951385498E-2,1.009081604E1,1.009311521E1
1.207601529E1,2.218386841E-1,5.014572144E-2,9.883796539E0,9.886412950E0
1.208607629E1,2.275268555E-1,6.451583862E-2,9.918524323E0,9.921343432E0
1.209613729E1,2.567161560E-1,9.011260986E-2,1.010264145E1,1.010630435E1
1.210619829E1,2.372566223E-1,1.089733887E-1,9.927655334E0,9.931087873E0
1.211625829E1,2.299218750E-1,7.888595581E-2,9.958491211E0,9.961457437E0
1.212631929E1,2.206411743E-1,1.215472412E-1,9.971663818E0,9.974845140E0
1.213638029E1,1.938468933E-1,9.175918579E-2,9.912087708E0,9.914407652E0
1.214644129E1,2.342628479E-1,9.160949707E-2,9.993668060E0,9.996833133E0
1.215650229E1,2.161505127E-1,6.481521606E-2,9.943971405E0,9.946531524E0
1.216656329E1,2.296224976E-1,8.652008057E-2,1.003423370E1,1.003723359E1
1.217662429E1,2.083666992E-1,9.041198730E-2,9.933343506E0,9.935940027E0
1.218668429E1,1.984872437E-1,8.906478882E-2,9.786648560E0,9.789066337E0
1.219674529E1,2.287243652E-1,1.041833496E-1,1.002255798E1,1.002570883E1
1.220680629E1,2.323168945E-1,1.026864624E-1,9.888736267E0,9.891997807E0
1.221686729E1,2.201921082E-1,1.181044006E-1,9.918374634E0,9.921521486E0
1.222692829E1,1.866618347E-1,9.879455566E-2,9.824968872E0,9.827238490E0
1.223698929E1,2.100132751E-1,1.287322998E-1,9.811646576E0,9.814738209E0
1.224705029E1,2.122586060E-1,9.475296021E-2,9.983788605E0,9.986494217E0
1.225711029E1,2.002835083E-1,8.262817383E-2,9.871222687E0,9.873600064E0
1.226717129E1,2.010319519E-1,1.103205872E-1,9.787397003E0,9.790082971E0
1.227723229E1,2.188449097E-1,1.077758789E-1,9.851912842E0,9.854932540E0
1.228729329E1,2.198927307E-1,1.270857239E-1,9.786798248E0,9.790093133E0
1.229735429E1,2.291734314E-1,1.207987976E-1,9.850865021E0,9.854270875E0
1.230741529E1,2.234852600E-1,1.413061523E-1,9.924811249E0,9.928332761E0
1.231747629E1,1.872605896E-1,1.267863464E-1,9.888736267E0,9.891321765E0
1.232753629E1,1.767823792E-1,1.210981750E-1,9.725575562E0,9.727935895E0
1.233759729E1,2.040257263E-1,1.002914429E-1,9.732012177E0,9.734667219E0
1.234765829E1,2.140548706E-1,1.059796143E-1,9.912686462E0,9.915563729E0
1.235771929E1,2.034269714E-1,1.175056458E-1,9.895172882E0,9.897961228E0
1.236778029E1,2.145039368E-1,1.251397705E-1,9.745184784E0,9.748348495E0
1.237784129E1,1.981878662E-1,1.080752563E-1,9.760602722E0,9.763212801E0
1.238790229E1,2.191442871E-1,1.556762695E-1,9.788744202E0,9.792434445E0
1.239796229E1,2.125579834E-1,1.007405090E-1,9.834998016E0,9.837810505E0
1.240802329E1,2.146536255E-1,1.209484863E-1,9.863738251E0,9.866814937E0
1.241808429E1,1.862127686E-1,9.924362183E-2,9.756112061E0,9.758393671E0
1.242814529E1,2.056723022E-1,8.457412720E-2,9.793384552E0,9.795909088E0
1.243820629E1,2.198927307E-1,9.056167603E-2,9.758507080E0,9.761404339E0
1.244826729E1,2.478845215E-1,7.454498291E-2,9.769284668E0,9.772713370E0
1.245832829E1,2.498304749E-1,8.113128662E-2,9.905950470E0,9.909432490E0
1.246838829E1,2.486329651E-1,1.050814819E-1,9.780062256E0,9.783786496E0
1.247844929E1,2.317181396E-1,8.337661743E-2,9.733958130E0,9.737072755E0
1.248851029E1,2.061213684E-1,1.272354126E-1,9.701924744E0,9.704948150E0
1.249857129E1,1.868115234E-1,9.894424438E-2,9.750274200E0,9.752565585E0
1.250863229E1,2.101629639E-1,7.948471069E-2,9.861941986E0,9.864501307E0
1.251869329E1,2.284249878E-1,7.200027466E-2,9.697583771E0,9.700540861E0
1.252875329E1,2.171983337E-1,7.394622803E-2,9.785750427E0,9.788439844E0
1.253881429E1,2.302212524E-1,8.232879639E-2,9.723330231E0,9.726403787E0
1.254887529E1,1.541793823E-1,7.828720093E-2,9.635163574E0,9.636715066E0
1.255893629E1,1.742376709E-1,6.182144165E-2,9.707612915E0,9.709373263E0
1.256899729E1,2.321672058E-1,8.083190918E-2,9.844129028E0,9.847198167E0
1.257905829E1,2.180964661E-1,7.604187012E-2,9.687404938E0,9.690158041E0
1.258911929E1,1.922003174E-1,7.185058594E-2,9.640103302E0,9.642286821E0
1.259917929E1,1.898052979E-1,5.014572144E-2,9.729467468E0,9.731447881E0
1.260924029E1,2.032772827E-1,5.433700562E-2,9.823471985E0,9.825725215E0
1.261930129E1,1.951940918E-1,3.697311401E-2,9.698481903E0,9.700516428E0
1.262936229E1,1.984872437E-1,3.622467041E-2,9.680369568E0,9.682472018E0
1.263942329E1,2.387535095E-1,5.882766724E-2,9.806856537E0,9.809938790E0
1.264948429E1,2.248324585E-1,1.004411316E-1,9.764943695E0,9.768048087E0
1.265954529E1,2.115101624E-1,8.577163696E-2,9.676028595E0,9.678720096E0
1.266960529E1,1.987866211E-1,1.463955688E-1,9.836644592E0,9.839742101E0
1.267966629E1,1.929487610E-1,1.386117554E-1,9.777068481E0,9.779954526E0
1.268972729E1,1.922003174E-1,1.387614441E-1,9.723779297E0,9.726668469E0
1.269978829E1,2.167492676E-1,1.119671631E-1,9.736203461E0,9.739259454E0
1.270984929E1,2.145039368E-1,1.255888367E-1,9.782008209E0,9.785165768E0
1.271991029E1,1.851649475E-1,1.540296936E-1,9.846524048E0,9.849469378E0
1.272997129E1,2.037263489E-1,1.453477478E-1,9.696535950E0,9.699764936E0
1.274003129E1,2.043251038E-1,1.143621826E-1,9.695488129E0,9.698315189E0
1.275009229E1,2.309696960E-1,1.745370483E-1,9.836195526E0,9.840454899E0
1.276015329E1,2.070195007E-1,1.293310547E-1,9.819580078E0,9.822613527E0
1.277021112E1,2.142045593E-1,1.507365417E-1,9.774224396E0,9.777733257E0
1.278027213E1,1.781295776E-1,1.124162292E-1,9.774224396E0,9.776493753E0
1.279033313E1,2.089654541E-1,1.124162292E-1,9.792037354E0,9.794911919E0
1.280039313E1,2.146536255E-1,9.774673462E-2,9.774224396E0,9.777069763E0
1.281045412E1,2.347119141E-1,6.990463257E-2,9.788744202E0,9.791807258E0
1.282051513E1,2.396516418E-1,6.361770630E-2,9.935439148E0,9.938532647E0
1.283057613E1,2.315684509E-1,9.954299927E-2,9.765692139E0,9.768944452E0
1.284063713E1,2.430944824E-1,8.008346558E-2,9.646090851E0,9.649485841E0
1.285069812E1,2.001338196E-1,9.639953613E-2,9.824968872E0,9.827479827E0
1.286075913E1,2.011816406E-1,9.071136475E-2,9.901459808E0,9.903918868E0
1.287081913E1,2.094145203E-1,8.652008057E-2,9.805808716E0,9.808426211E0
1.288088013E1,2.191442871E-1,7.903564453E-2,9.674232330E0,9.677036842E0
1.289094112E1,2.070195007E-1,5.269042969E-2,9.746531982E0,9.748872706E0
1.290100212E1,2.219883728E-1,7.379653931E-2,9.764195251E0,9.766997168E0
1.291106313E1,1.939965820E-1,7.993377686E-2,9.740694122E0,9.742953662E0
1.292112413E1,1.984872437E-1,8.262817383E-2,9.782756653E0,9.785118923E0
1.293118512E1,2.272274780E-1,7.274871826E-2,9.821825409E0,9.824722849E0
1.294124512E1,2.288740540E-1,8.696914673E-2,9.707163849E0,9.710251127E0
1.295130613E1,1.948947144E-1,9.101074219E-2,9.655371552E0,9.657767170E0
1.296136713E1,1.957928467E-1,9.610015869E-2,9.844129028E0,9.846544897E0
1.297142812E1,1.933978271E-1,9.879455566E-2,9.882299652E0,9.884685604E0
1.298148912E1,2.011816406E-1,9.310638428E-2,9.792935486E0,9.795444262E0
1.299155013E1,1.956431580E-1,7.993377686E-2,9.691596222E0,9.693900298E0
1.300161013E1,2.194436646E-1,8.577163696E-2,9.776918793E0,9.779757327E0
1.301167113E1,2.255809021E-1,1.083746338E-1,9.893226929E0,9.896391811E0
1.302173212E1,2.002835083E-1,8.487350464E-2,9.810598755E0,9.813009983E0
1.303179313E1,1.959425354E-1,1.094224548E-1,9.785001984E0,9.787575316E0
1.304185413E1,1.889071655E-1,1.350192261E-1,9.825268250E0,9.828011614E0
1.305191512E1,1.862127686E-1,1.233435059E-1,9.747130737E0,9.749689555E0
1.306197612E1,2.139051819E-1,1.178050232E-1,9.812095642E0,9.815133944E0
1.307203612E1,2.224374390E-1,1.002914429E-1,9.909542999E0,9.912546557E0
1.308209713E1,2.251318359E-1,1.210981750E-1,9.890831909E0,9.894134877E0
1.309215813E1,2.047741699E-1,1.558259583E-1,9.720935211E0,9.724340367E0
1.310221912E1,2.176473999E-1,1.169068909E-1,9.739945679E0,9.743078540E0
1.311228013E1,2.297721863E-1,1.395098877E-1,9.938133545E0,9.941768285E0
1.312234113E1,2.254312134E-1,1.428030396E-1,9.931247864E0,9.934832463E0
1.313240113E1,2.252815247E-1,1.335223389E-1,9.778715057E0,9.782221024E0
1.314246212E1,1.989363098E-1,1.155596924E-1,9.777667236E0,9.780373525E0
1.315252312E1,2.028282166E-1,1.094224548E-1,9.849817200E0,9.852512950E0
1.316258413E1,2.288740540E-1,1.095721436E-1,9.870923309E0,9.874184339E0
1.317264513E1,2.342628479E-1,9.759704590E-2,9.768087158E0,9.771383269E0
1.318270612E1,2.414479065E-1,6.780899048E-2,9.875563660E0,9.878747529E0
1.319276713E1,2.258802795E-1,8.187973022E-2,9.729168091E0,9.732134295E0
1.320282713E1,2.435435486E-1,9.415420532E-2,9.677226105E0,9.680748089E0
1.321288813E1,2.472857666E-1,7.394622803E-2,9.850415955E0,9.853796871E0
1.322294913E1,1.830693054E-1,9.654922485E-2,9.810898132E0,9.813080978E0
1.323301012E1,2.122586060E-1,9.116043091E-2,9.798923035E0,9.801645606E0
1.324307113E1,1.986369324E-1,5.897735596E-2,9.694440308E0,9.696654466E0
1.325313213E1,2.145039368E-1,5.673202515E-2,9.670789490E0,9.673334472E0
1.326319312E1,2.186952209E-1,5.688171387E-2,9.897418213E0,9.899997495E0
1.327325312E1,2.167492676E-1,8.981323242E-2,9.783954163E0,9.786766867E0
1.328331413E1,1.911524963E-1,7.963439941E-2,9.735005951E0,9.737208110E0
1.329337513E1,2.257305908E-1,9.220825195E-2,9.766141205E0,9.769184751E0
1.330343613E1,2.290237427E-1,8.397537231E-2,9.771080933E0,9.774125349E0
1.331349712E1,2.183958435E-1,8.981323242E-2,9.871522064E0,9.874346106E0
1.332355813E1,1.678010559E-1,7.888595581E-2,9.812395020E0,9.814146739E0
1.333361813E1,1.856140137E-1,1.026864624E-1,9.880503387E0,9.882780189E0
1.334367913E1,1.824705505E-1,9.610015869E-2,9.850116577E0,9.852275236E0
1.335374012E1,1.954934692E-1,6.855743408E-2,9.685309296E0,9.687524657E0
1.336380113E1,2.176473999E-1,9.086105347E-2,9.906848602E0,9.909655663E0
1.337386213E1,2.444416809E-1,1.199006653E-1,9.955946503E0,9.959668602E0
1.338392313E1,2.163002014E-1,1.552272034E-1,9.790241089E0,9.793860416E0
1.339398412E1,2.137554932E-1,1.234931946E-1,9.772727509E0,9.775844973E0
1.340404412E1,2.020797729E-1,1.537303162E-1,9.801467743E0,9.804755946E0
1.341410513E1,2.037263489E-1,1.193019104E-1,9.935289459E0,9.938094083E0
1.342416613E1,2.025288391E-1,1.104702759E-1,9.796078949E0,9.798795048E0
1.343422712E1,1.932481384E-1,1.017883301E-1,9.783505096E0,9.785942861E0
1.344428812E1,2.188449097E-1,9.819580078E-2,9.825118561E0,9.828046105E0
1.345434913E1,1.960922241E-1,1.149609375E-1,9.694889374E0,9.697553720E0
1.346440913E1,2.354603577E-1,1.088237000E-1,9.689650269E0,9.693121608E0
1.347447013E1,2.296224976E-1,7.095245361E-2,9.892478485E0,9.895397482E0
1.348453112E1,2.327659607E-1,1.191522217E-1,9.820478210E0,9.823958954E0
1.349459213E1,2.062710571E-1,9.879455566E-2,9.643396454E0,9.646108193E0
1.350465313E1,2.131567383E-1,8.382568359E-2,9.645791473E0,9.648510542E0
1.351471412E1,1.898052979E-1,7.304809570E-2,9.838291168E0,9.840393040E0
1.352477512E1,2.303709412E-1,3.652404785E-2,9.801467743E0,9.804242688E0
1.353483512E1,2.324665833E-1,9.190887451E-2,9.729467468E0,9.732678212E0
1.354489613E1,2.405497742E-1,6.152206421E-2,9.812095642E0,9.815236627E0
1.355495713E1,2.288740540E-1,6.182144165E-2,9.703721008E0,9.706616642E0
1.356501812E1,2.426454163E-1,9.595046997E-2,9.726922760E0,9.730421865E0
1.357507913E1,2.612068176E-1,7.559280396E-2,9.900411987E0,9.904145637E0
1.358514013E1,2.134561157E-1,1.116677856E-1,9.917177124E0,9.920102586E0
1.359520013E1,1.869612122E-1,1.080752563E-1,9.783205719E0,9.785588837E0
1.360526112E1,2.065704346E-1,1.086740112E-1,9.801018677E0,9.803797656E0
1.361532212E1,2.207908630E-1,7.454498291E-2,9.776020660E0,9.778797754E0
1.362538313E1,2.409988403E-1,6.107299805E-2,9.954748993E0,9.957853075E0
1.363544413E1,2.212399292E-1,9.924362183E-2,9.871072998E0,9.874050766E0
1.364550512E1,1.880090332E-1,8.891510010E-2,9.780810699E0,9.783021580E0
1.365556613E1,1.845661926E-1,1.107696533E-1,9.806557159E0,9.808919304E0
1.366562613E1,2.110610962E-1,1.082249451E-1,9.839937744E0,9.842796058E0
1.367568713E1,2.251318359E-1,9.819580078E-2,9.814490662E0,9.817563532E0
1.368574812E1,2.055226135E-1,9.565109253E-2,9.865534515E0,9.868138626E0
1.369580912E1,1.821711731E-1,1.121168518E-1,9.848170624E0,9.850493448E0
1.370587013E1,1.835183716E-1,1.020877075E-1,9.751172333E0,9.753433383E0
1.371593113E1,1.778302002E-1,7.993377686E-2,9.752519531E0,9.754468217E0
1.372599113E1,2.067201233E-1,7.020401001E-2,9.816286926E0,9.818714317E0
1.373605212E1,2.240840149E-1,9.819580078E-2,9.865085449E0,9.868118715E0
1.374611313E1,2.152523804E-1,1.264869690E-1,9.785600739E0,9.788785132E0
1.375617413E1,2.083666992E-1,1.178050232E-1,9.648785248E0,9.651753802E0
1.376623513E1,1.776805115E-1,1.366658020E-1,9.786798248E0,9.789365039E0
1.377629550E1,2.137554932E-1,1.365161133E-1,9.932744751E0,9.935982405E0
1.378635650E1,2.019300842E-1,1.257385254E-1,9.807754669E0,9.810639000E0
1.379641650E1,2.245330811E-1,9.984237671E-2,9.747729492E0,9.750826317E0
1.380647750E1,2.168989563E-1,9.160949707E-2,9.729168091E0,9.732016708E0
1.381653850E1,1.889071655E-1,9.490264893E-2,9.821376343E0,9.823651342E0
1.382659950E1,2.119592285E-1,9.071136475E-2,9.838590546E0,9.841291541E0
1.383666050E1,2.092648315E-1,8.502319336E-2,9.834998016E0,9.837591509E0
1.384672150E1,2.285746765E-1,7.858657837E-2,9.819280701E0,9.822255124E0
1.385678150E1,2.249821472E-1,9.879455566E-2,9.790390778E0,9.793473792E0
1.386684250E1,2.080673218E-1,8.412506104E-2,9.675579529E0,9.678182074E0
1.387690350E1,2.215393066E-1,8.053253174E-2,9.887389069E0,9.890198570E0
1.388696450E1,2.118095398E-1,5.733078003E-2,9.935439148E0,9.937862002E0
1.389702550E1,2.353106689E-1,6.975494385E-2,9.816586304E0,9.819653941E0
1.390708650E1,2.273771667E-1,7.783813477E-2,9.633666687E0,9.636663997E0
1.391714750E1,2.254312134E-1,4.745132446E-2,9.788594513E0,9.791304990E0
